Received_Time_ms;Send_Time_ms;Delay_ms;Furnace_ID;Seq_Num;Payload_Bytes
1761894493807;1761919706000;-25212193;furnace4;459;55
1761894494839;1761919708000;-25213161;furnace4;460;52
1761894495028;1761919708000;-25212972;furnace4;461;54
1761894495082;1761919708000;-25212918;furnace4;462;55
1761894496358;1761919709000;-25212642;furnace4;463;52
1761894496567;1761919709000;-25212433;furnace4;464;56
1761894496610;1761919709000;-25212390;furnace4;465;55
1761894497867;1761919711000;-25213133;furnace4;466;52
1761894497999;1761919711000;-25213001;furnace4;467;56
1761894498208;1761919711000;-25212792;furnace4;468;55
1761894499376;1761919712000;-25212624;furnace4;469;52
1761894499496;1761919712000;-25212504;furnace4;470;56
1761894499638;1761919712000;-25212362;furnace4;471;55
1761894500909;1761919714000;-25213091;furnace4;472;52
1761894500994;1761919714000;-25213006;furnace4;473;54
1761894501122;1761919714000;-25212878;furnace4;474;55
1761894502386;1761919715000;-25212614;furnace4;475;52
1761894502505;1761919715000;-25212495;furnace4;476;56
1761894502708;1761919715000;-25212292;furnace4;477;55
1761894503901;1761919717000;-25213099;furnace4;478;52
1761894504041;1761919717000;-25212959;furnace4;479;56
1761894504246;1761919717000;-25212754;furnace4;480;55
1761894505395;1761919718000;-25212605;furnace4;481;52
1761894505513;1761919718000;-25212487;furnace4;482;56
1761894505644;1761919718000;-25212356;furnace4;483;55
1761894506901;1761919720000;-25213099;furnace4;484;52
1761894507107;1761919720000;-25212893;furnace4;485;56
1761894507151;1761919720000;-25212849;furnace4;486;55
1761894508395;1761919721000;-25212605;furnace4;487;52
1761894508513;1761919721000;-25212487;furnace4;488;54
1761894508746;1761919721000;-25212254;furnace4;489;55
1761894509909;1761919723000;-25213091;furnace4;490;52
1761894510062;1761919723000;-25212938;furnace4;491;54
1761894510152;1761919723000;-25212848;furnace4;492;55
1761894511413;1761919724000;-25212587;furnace4;493;52
1761894511613;1761919724000;-25212387;furnace4;494;54
1761894511660;1761919724000;-25212340;furnace4;495;55
1761894512968;1761919726000;-25213032;furnace4;496;52
1761894513053;1761919726000;-25212947;furnace4;497;56
1761894513186;1761919726000;-25212814;furnace4;498;55
1761894514462;1761919727000;-25212538;furnace4;499;52
1761894514587;1761919727000;-25212413;furnace4;500;56
1761894514712;1761919727000;-25212288;furnace4;501;55
1761894516044;1761919729000;-25212956;furnace4;502;52
1761894516139;1761919729000;-25212861;furnace4;503;56
1761894516335;1761919729000;-25212665;furnace4;504;55
1761894517544;1761919730000;-25212456;furnace4;505;52
1761894517619;1761919730000;-25212381;furnace4;506;54
1761894517734;1761919730000;-25212266;furnace4;507;55
1761894518992;1761919732000;-25213008;furnace4;508;52
1761894519082;1761919732000;-25212918;furnace4;509;54
1761894519211;1761919732000;-25212789;furnace4;510;55
1761894520472;1761919733000;-25212528;furnace4;511;52
1761894520594;1761919733000;-25212406;furnace4;512;54
1761894520721;1761919733000;-25212279;furnace4;513;55
1761894521991;1761919735000;-25213009;furnace4;514;52
1761894522110;1761919735000;-25212890;furnace4;515;54
1761894522238;1761919735000;-25212762;furnace4;516;55
1761894525493;1761919736000;-25210507;furnace4;517;52
1761894525624;1761919736000;-25210376;furnace4;518;56
1761894525747;1761919736000;-25210253;furnace4;519;55
1761894526359;1761919739000;-25212641;furnace4;520;52
1761894526562;1761919739000;-25212438;furnace4;521;56
1761894526590;1761919739000;-25212410;furnace4;522;55
1761894528303;1761919741000;-25212697;furnace4;523;52
1761894528303;1761919741000;-25212697;furnace4;525;55
1761894528303;1761919741000;-25212697;furnace4;524;56
1761894529369;1761919742000;-25212631;furnace4;526;52
1761894529482;1761919742000;-25212518;furnace4;527;56
1761894529641;1761919742000;-25212359;furnace4;528;55
1761894530859;1761919744000;-25213141;furnace4;529;52
1761894531070;1761919744000;-25212930;furnace4;530;54
1761894531109;1761919744000;-25212891;furnace4;531;55
1761894532378;1761919745000;-25212622;furnace4;532;52
1761894532500;1761919745000;-25212500;furnace4;533;56
1761894532705;1761919745000;-25212295;furnace4;534;55
1761894533906;1761919747000;-25213094;furnace4;535;52
1761894534038;1761919747000;-25212962;furnace4;536;56
1761894534243;1761919747000;-25212757;furnace4;537;55
1761894535436;1761919748000;-25212564;furnace4;538;52
1761894535523;1761919748000;-25212477;furnace4;539;56
1761894535677;1761919748000;-25212323;furnace4;540;55
1761894536925;1761919750000;-25213075;furnace4;541;52
1761894537023;1761919750000;-25212977;furnace4;542;54
1761894537210;1761919750000;-25212790;furnace4;543;55
1761894538426;1761919751000;-25212574;furnace4;544;52
1761894538646;1761919751000;-25212354;furnace4;545;56
1761894538675;1761919751000;-25212325;furnace4;546;55
1761894541942;1761919753000;-25211058;furnace4;547;52
1761894542044;1761919753000;-25210956;furnace4;548;56
1761894542233;1761919753000;-25210767;furnace4;549;55
1761894542757;1761919755000;-25212243;furnace4;550;52
1761894542876;1761919755000;-25212124;furnace4;551;56
1761894543031;1761919755000;-25211969;furnace4;552;55
1761894544287;1761919757000;-25212713;furnace4;553;52
1761894544397;1761919757000;-25212603;furnace4;554;56
1761894544536;1761919757000;-25212464;furnace4;555;55
1761894545754;1761919758000;-25212246;furnace4;556;52
1761894545874;1761919758000;-25212126;furnace4;557;54
1761894546019;1761919758000;-25211981;furnace4;558;55
1761894547266;1761919760000;-25212734;furnace4;559;50
1761894547457;1761919760000;-25212543;furnace4;560;54
1761894547545;1761919760000;-25212455;furnace4;561;55
1761894548790;1761919761000;-25212210;furnace4;562;52
1761894548992;1761919761000;-25212008;furnace4;563;56
1761894549038;1761919761000;-25211962;furnace4;564;55
1761894550322;1761919763000;-25212678;furnace4;565;52
1761894550436;1761919763000;-25212564;furnace4;566;56
1761894551133;1761919763000;-25211867;furnace4;567;55
1761894551844;1761919764000;-25212156;furnace4;568;52
1761894552065;1761919764000;-25211935;furnace4;569;56
1761894552092;1761919764000;-25211908;furnace4;570;55
1761894553329;1761919766000;-25212671;furnace4;571;52
1761894553449;1761919766000;-25212551;furnace4;572;56
1761894553573;1761919766000;-25212427;furnace4;573;55
1761894554831;1761919767000;-25212169;furnace4;574;50
1761894555033;1761919767000;-25211967;furnace4;575;54
1761894555098;1761919767000;-25211902;furnace4;576;55
1761894556348;1761919769000;-25212652;furnace4;577;52
1761894556567;1761919769000;-25212433;furnace4;578;56
1761894556597;1761919769000;-25212403;furnace4;579;55
1761894558208;1761919770000;-25211792;furnace4;580;52
1761894558209;1761919770000;-25211791;furnace4;581;56
1761894558210;1761919770000;-25211790;furnace4;582;55
1761894559366;1761919772000;-25212634;furnace4;583;52
1761894561378;1761919772000;-25210622;furnace4;584;56
1761894561378;1761919774000;-25212622;furnace4;587;56
1761894561378;1761919774000;-25212622;furnace4;586;52
1761894561379;1761919774000;-25212621;furnace4;588;55
1761894561379;1761919772000;-25210621;furnace4;585;55
1761894562388;1761919775000;-25212612;furnace4;589;52
1761894562608;1761919775000;-25212392;furnace4;590;56
1761894562637;1761919775000;-25212363;furnace4;591;55
1761894571007;1761919784000;-25212993;furnace4;592;50
1761894571082;1761919784000;-25212918;furnace4;593;54
1761894571223;1761919784000;-25212777;furnace4;594;55
1761894572538;1761919785000;-25212462;furnace4;595;52
1761894572609;1761919785000;-25212391;furnace4;596;56
1761894572847;1761919785000;-25212153;furnace4;597;55
1761894575814;1761919787000;-25211186;furnace4;599;56
1761894575815;1761919787000;-25211185;furnace4;598;52
1761894577245;1761919788000;-25210755;furnace4;602;56
1761894577248;1761919790000;-25212752;furnace4;605;56
1761894577249;1761919787000;-25209751;furnace4;600;55
1761894577250;1761919788000;-25210750;furnace4;601;52
1761894577254;1761919790000;-25212746;furnace4;604;52
1761894577254;1761919788000;-25210746;furnace4;603;55
1761894577374;1761919790000;-25212626;furnace4;606;55
1761894578582;1761919791000;-25212418;furnace4;607;50
1761894578620;1761919791000;-25212380;furnace4;608;54
1761894578785;1761919791000;-25212215;furnace4;609;55
1761894580008;1761919793000;-25212992;furnace4;610;50
1761894580125;1761919793000;-25212875;furnace4;611;54
1761894580255;1761919793000;-25212745;furnace4;612;55
1761894581552;1761919794000;-25212448;furnace4;613;50
1761894581633;1761919794000;-25212367;furnace4;614;54
1761894581763;1761919794000;-25212237;furnace4;615;55
1761894583084;1761919796000;-25212916;furnace4;616;50
1761894583142;1761919796000;-25212858;furnace4;617;54
1761894583271;1761919796000;-25212729;furnace4;618;55
1761894584619;1761919797000;-25212381;furnace4;619;50
1761894584656;1761919797000;-25212344;furnace4;620;54
1761894584786;1761919797000;-25212214;furnace4;621;55
1761894586046;1761919799000;-25212954;furnace4;622;50
1761894586465;1761919799000;-25212535;furnace4;624;55
1761894586464;1761919799000;-25212536;furnace4;623;54
1761894587578;1761919800000;-25212422;furnace4;625;52
1761894587842;1761919800000;-25212158;furnace4;626;56
1761894587842;1761919800000;-25212158;furnace4;627;55
1761894589099;1761919802000;-25212901;furnace4;628;52
1761894589203;1761919802000;-25212797;furnace4;629;56
1761894589350;1761919802000;-25212650;furnace4;630;55
1761894590607;1761919803000;-25212393;furnace4;631;52
1761894590704;1761919803000;-25212296;furnace4;632;56
1761894590866;1761919803000;-25212134;furnace4;633;55
1761894592089;1761919805000;-25212911;furnace4;634;52
1761894592212;1761919805000;-25212788;furnace4;635;56
1761894592411;1761919805000;-25212589;furnace4;636;55
1761894593595;1761919806000;-25212405;furnace4;637;50
1761894593738;1761919806000;-25212262;furnace4;638;54
1761894593855;1761919806000;-25212145;furnace4;639;55
1761894595094;1761919808000;-25212906;furnace4;640;50
1761894595210;1761919808000;-25212790;furnace4;641;54
1761894595372;1761919808000;-25212628;furnace4;642;55
1761894596614;1761919809000;-25212386;furnace4;643;50
1761894596731;1761919809000;-25212269;furnace4;644;54
1761894596859;1761919809000;-25212141;furnace4;645;55
1761894598123;1761919811000;-25212877;furnace4;646;50
1761894598342;1761919811000;-25212658;furnace4;647;54
1761894598368;1761919811000;-25212632;furnace4;648;55
1761894599651;1761919812000;-25212349;furnace4;649;52
1761894599774;1761919812000;-25212226;furnace4;650;56
1761894599988;1761919812000;-25212012;furnace4;651;55
1761894601142;1761919814000;-25212858;furnace4;652;50
1761894601313;1761919814000;-25212687;furnace4;653;54
1761894601388;1761919814000;-25212612;furnace4;654;55
1761894602679;1761919815000;-25212321;furnace4;655;50
1761894602778;1761919815000;-25212222;furnace4;656;54
1761894602954;1761919815000;-25212046;furnace4;657;55
1761894604184;1761919817000;-25212816;furnace4;658;52
1761894604383;1761919817000;-25212617;furnace4;659;56
1761894604432;1761919817000;-25212568;furnace4;660;55
1761894605676;1761919818000;-25212324;furnace4;661;50
1761894605817;1761919818000;-25212183;furnace4;662;54
1761894606022;1761919818000;-25211978;furnace4;663;55
1761894607180;1761919820000;-25212820;furnace4;664;50
1761894607314;1761919820000;-25212686;furnace4;665;54
1761894607428;1761919820000;-25212572;furnace4;666;55
1761894608702;1761919821000;-25212298;furnace4;667;52
1761894608890;1761919821000;-25212110;furnace4;668;56
1761894608953;1761919821000;-25212047;furnace4;669;55
1761894610206;1761919823000;-25212794;furnace4;670;52
1761894610327;1761919823000;-25212673;furnace4;671;56
1761894610463;1761919823000;-25212537;furnace4;672;55
1761894611727;1761919824000;-25212273;furnace4;673;52
1761894611858;1761919824000;-25212142;furnace4;674;56
1761894612064;1761919824000;-25211936;furnace4;675;55
1761894613222;1761919826000;-25212778;furnace4;676;50
1761894613337;1761919826000;-25212663;furnace4;677;54
1761894613505;1761919826000;-25212495;furnace4;678;55
1761894614738;1761919827000;-25212262;furnace4;679;52
1761894614931;1761919827000;-25212069;furnace4;680;56
1761894614987;1761919827000;-25212013;furnace4;681;55
1761894616261;1761919829000;-25212739;furnace4;682;50
1761894616357;1761919829000;-25212643;furnace4;683;54
1761894616568;1761919829000;-25212432;furnace4;684;55
1761894617781;1761919830000;-25212219;furnace4;685;52
1761894617885;1761919830000;-25212115;furnace4;686;56
1761894618023;1761919830000;-25211977;furnace4;687;55
1761894619268;1761919832000;-25212732;furnace4;688;50
1761894619387;1761919832000;-25212613;furnace4;689;54
1761894619504;1761919832000;-25212496;furnace4;690;55
1761894620814;1761919833000;-25212186;furnace4;691;50
1761894620975;1761919833000;-25212025;furnace4;692;54
1761894621070;1761919833000;-25211930;furnace4;693;55
1761894622304;1761919835000;-25212696;furnace4;694;52
1761894622415;1761919835000;-25212585;furnace4;695;56
1761894622611;1761919835000;-25212389;furnace4;696;55
1761894623830;1761919836000;-25212170;furnace4;697;52
1761894623948;1761919836000;-25212052;furnace4;698;56
1761894624079;1761919836000;-25211921;furnace4;699;55
1761894625314;1761919838000;-25212686;furnace4;700;52
1761894625434;1761919838000;-25212566;furnace4;701;56
1761894625581;1761919838000;-25212419;furnace4;702;55
1761894626816;1761919839000;-25212184;furnace4;703;50
1761894627019;1761919839000;-25211981;furnace4;704;54
1761894627061;1761919839000;-25211939;furnace4;705;55
1761894630321;1761919841000;-25210679;furnace4;706;52
1761894630441;1761919841000;-25210559;furnace4;707;56
1761894630572;1761919841000;-25210428;furnace4;708;55
1761894650265;1761919851000;-25200735;furnace4;709;52
1761894650366;1761919851000;-25200634;furnace4;710;56
1761894650455;1761919851000;-25200545;furnace4;711;55
1761894664805;1761919863000;-25198195;furnace4;712;52
1761894670802;1761919863000;-25192198;furnace4;713;56
1761894670803;1761919863000;-25192197;furnace4;714;55
1761894675762;1761919876000;-25200238;furnace4;715;52
1761894675808;1761919876000;-25200192;furnace4;716;56
1761894675937;1761919876000;-25200063;furnace4;717;55
1761894688457;1761919889000;-25200543;furnace4;718;52
1761894688530;1761919889000;-25200470;furnace4;719;56
1761894688662;1761919889000;-25200338;furnace4;720;55
1761894708319;1761919901000;-25192681;furnace4;722;56
1761894708321;1761919901000;-25192679;furnace4;721;52
1761894710370;1761919901000;-25190630;furnace4;723;55
1761894711799;1761919916000;-25204201;furnace4;724;52
1761894711834;1761919916000;-25204166;furnace4;725;56
1761894711965;1761919916000;-25204035;furnace4;726;55
1761894713442;1761919925000;-25211558;furnace4;727;52
1761894713531;1761919925000;-25211469;furnace4;728;56
1761894713661;1761919925000;-25211339;furnace4;729;55
1761894714975;1761919926000;-25211025;furnace4;730;52
1761894715034;1761919926000;-25210966;furnace4;731;56
1761894715164;1761919926000;-25210836;furnace4;732;55
1761894715793;1761919928000;-25212207;furnace4;733;50
1761894715868;1761919928000;-25212132;furnace4;734;54
1761894715998;1761919928000;-25212002;furnace4;735;55
1761894717337;1761919929000;-25211663;furnace4;736;50
1761894717387;1761919929000;-25211613;furnace4;737;54
1761894717521;1761919929000;-25211479;furnace4;738;55
1761894718792;1761919931000;-25212208;furnace4;739;50
1761894718917;1761919931000;-25212083;furnace4;740;54
1761894719041;1761919931000;-25211959;furnace4;741;55
1761894720299;1761919932000;-25211701;furnace4;742;50
1761894720436;1761919932000;-25211564;furnace4;743;54
1761894720541;1761919932000;-25211459;furnace4;744;55
1761894721838;1761919934000;-25212162;furnace4;745;50
1761894721917;1761919934000;-25212083;furnace4;746;54
1761894722047;1761919934000;-25211953;furnace4;747;55
1761894723310;1761919935000;-25211690;furnace4;748;50
1761894723426;1761919935000;-25211574;furnace4;749;54
1761894723556;1761919935000;-25211444;furnace4;750;55
1761894724820;1761919937000;-25212180;furnace4;751;50
1761894724935;1761919937000;-25212065;furnace4;752;54
1761894725063;1761919937000;-25211937;furnace4;753;55
1761894726323;1761919938000;-25211677;furnace4;754;50
1761894726442;1761919938000;-25211558;furnace4;755;54
1761894726568;1761919938000;-25211432;furnace4;756;55
1761894727861;1761919940000;-25212139;furnace4;757;50
1761894729297;1761919940000;-25210703;furnace4;759;55
1761894729297;1761919940000;-25210703;furnace4;758;54
1761894729336;1761919941000;-25211664;furnace4;760;50
1761894729454;1761919941000;-25211546;furnace4;761;54
1761894729582;1761919941000;-25211418;furnace4;762;55
1761894730844;1761919943000;-25212156;furnace4;763;50
1761894730961;1761919943000;-25212039;furnace4;764;54
1761894731089;1761919943000;-25211911;furnace4;765;55
1761894732355;1761919944000;-25211645;furnace4;766;50
1761894732473;1761919944000;-25211527;furnace4;767;54
1761894732619;1761919944000;-25211381;furnace4;768;55
1761894733867;1761919946000;-25212133;furnace4;769;50
1761894733984;1761919946000;-25212016;furnace4;770;54
1761894734113;1761919946000;-25211887;furnace4;771;55
1761894735380;1761919947000;-25211620;furnace4;772;50
1761894735498;1761919947000;-25211502;furnace4;773;54
1761894735625;1761919947000;-25211375;furnace4;774;55
1761894736888;1761919949000;-25212112;furnace4;775;50
1761894737093;1761919949000;-25211907;furnace4;776;54
1761894737134;1761919949000;-25211866;furnace4;777;55
1761894738396;1761919950000;-25211604;furnace4;778;50
1761894738513;1761919950000;-25211487;furnace4;779;54
1761894738641;1761919950000;-25211359;furnace4;780;55
1761894739902;1761919952000;-25212098;furnace4;781;50
1761894740020;1761919952000;-25211980;furnace4;782;54
1761894740153;1761919952000;-25211847;furnace4;783;55
1761894741408;1761919953000;-25211592;furnace4;784;50
1761894741524;1761919953000;-25211476;furnace4;785;54
1761894741654;1761919953000;-25211346;furnace4;786;55
1761894742914;1761919955000;-25212086;furnace4;787;50
1761894743033;1761919955000;-25211967;furnace4;788;54
1761894743160;1761919955000;-25211840;furnace4;789;55
1761894744426;1761919956000;-25211574;furnace4;790;50
1761894744542;1761919956000;-25211458;furnace4;791;54
1761894744673;1761919956000;-25211327;furnace4;792;55
1761894745958;1761919958000;-25212042;furnace4;793;50
1761894746099;1761919958000;-25211901;furnace4;794;54
1761894746202;1761919958000;-25211798;furnace4;795;55
1761894747463;1761919959000;-25211537;furnace4;796;50
1761894747592;1761919959000;-25211408;furnace4;797;54
1761894747711;1761919959000;-25211289;furnace4;798;55
1761894748992;1761919961000;-25212008;furnace4;799;50
1761894749101;1761919961000;-25211899;furnace4;800;54
1761894749241;1761919961000;-25211759;furnace4;801;55
1761894750481;1761919962000;-25211519;furnace4;802;50
1761894750598;1761919962000;-25211402;furnace4;803;54
1761894750751;1761919962000;-25211249;furnace4;804;55
1761894752042;1761919964000;-25211958;furnace4;805;50
1761894752184;1761919964000;-25211816;furnace4;806;54
1761894752325;1761919964000;-25211675;furnace4;807;55
1761894753580;1761919965000;-25211420;furnace4;808;50
1761894753625;1761919965000;-25211375;furnace4;809;54
1761894753749;1761919965000;-25211251;furnace4;810;55
1761894755014;1761919967000;-25211986;furnace4;811;50
1761894755130;1761919967000;-25211870;furnace4;812;54
1761894755258;1761919967000;-25211742;furnace4;813;55
1761894756517;1761919968000;-25211483;furnace4;814;50
1761894756637;1761919968000;-25211363;furnace4;815;54
1761894756763;1761919968000;-25211237;furnace4;816;55
1761894758023;1761919970000;-25211977;furnace4;817;50
1761894758196;1761919970000;-25211804;furnace4;818;54
1761894758272;1761919970000;-25211728;furnace4;819;55
1761894760611;1761919971000;-25210389;furnace4;820;52
1761894760695;1761919971000;-25210305;furnace4;821;56
1761894760829;1761919971000;-25210171;furnace4;822;55
1761894761474;1761919973000;-25211526;furnace4;823;50
1761894761530;1761919973000;-25211470;furnace4;824;54
1761894761662;1761919973000;-25211338;furnace4;825;55
1761894763008;1761919975000;-25211992;furnace4;826;50
1761894763038;1761919975000;-25211962;furnace4;827;54
1761894763215;1761919975000;-25211785;furnace4;828;55
1761894764445;1761919976000;-25211555;furnace4;829;50
1761894764550;1761919976000;-25211450;furnace4;830;54
1761894764679;1761919976000;-25211321;furnace4;831;55
1761894765983;1761919978000;-25212017;furnace4;832;50
1761894766063;1761919978000;-25211937;furnace4;833;54
1761894766287;1761919978000;-25211713;furnace4;834;55
1761894767457;1761919979000;-25211543;furnace4;835;50
1761894767575;1761919979000;-25211425;furnace4;836;54
1761894767703;1761919979000;-25211297;furnace4;837;55
1761894769049;1761919981000;-25211951;furnace4;838;50
1761894769082;1761919981000;-25211918;furnace4;839;54
1761894769211;1761919981000;-25211789;furnace4;840;55
1761894770705;1761919982000;-25211295;furnace4;841;50
1761894770706;1761919982000;-25211294;furnace4;842;54
1761894770724;1761919982000;-25211276;furnace4;843;55
1761894771981;1761919984000;-25212019;furnace4;844;50
1761894772098;1761919984000;-25211902;furnace4;845;54
1761894772231;1761919984000;-25211769;furnace4;846;55
1761894780011;1761919993000;-25212989;furnace4;847;50
1761894780023;1761919993000;-25212977;furnace4;848;54
1761894780167;1761919993000;-25212833;furnace4;849;55
1761894781418;1761919994000;-25212582;furnace4;850;50
1761894781536;1761919994000;-25212464;furnace4;851;54
1761894781662;1761919994000;-25212338;furnace4;852;55
1761894782976;1761919996000;-25213024;furnace4;853;50
1761894783039;1761919996000;-25212961;furnace4;854;54
1761894783168;1761919996000;-25212832;furnace4;855;55
1761894784436;1761919997000;-25212564;furnace4;856;50
1761894784553;1761919997000;-25212447;furnace4;857;54
1761894784682;1761919997000;-25212318;furnace4;858;55
1761894786048;1761919999000;-25212952;furnace4;859;50
1761894786061;1761919999000;-25212939;furnace4;860;54
1761894786252;1761919999000;-25212748;furnace4;861;55
1761894787483;1761920000000;-25212517;furnace4;862;50
1761894787580;1761920000000;-25212420;furnace4;863;54
1761894787706;1761920000000;-25212294;furnace4;864;55
1761894790736;1761920002000;-25211264;furnace4;866;54
1761894790736;1761920003000;-25212264;furnace4;869;54
1761894790736;1761920002000;-25211264;furnace4;867;55
1761894790736;1761920003000;-25212264;furnace4;870;55
1761894790736;1761920002000;-25211264;furnace4;865;50
1761894790739;1761920003000;-25212261;furnace4;868;50
1761894792092;1761920005000;-25212908;furnace4;871;50
1761894792115;1761920005000;-25212885;furnace4;872;54
1761894792251;1761920005000;-25212749;furnace4;873;55
1761894793509;1761920006000;-25212491;furnace4;874;50
1761894793628;1761920006000;-25212372;furnace4;875;54
1761894793760;1761920006000;-25212240;furnace4;876;55
1761894795075;1761920008000;-25212925;furnace4;877;50
1761894795136;1761920008000;-25212864;furnace4;878;54
1761894795268;1761920008000;-25212732;furnace4;879;55
1761894796607;1761920009000;-25212393;furnace4;880;50
1761894796666;1761920009000;-25212334;furnace4;881;54
1761894796775;1761920009000;-25212225;furnace4;882;55
1761894798097;1761920011000;-25212903;furnace4;883;50
1761894798162;1761920011000;-25212838;furnace4;884;54
1761894798290;1761920011000;-25212710;furnace4;885;55
1761894799567;1761920012000;-25212433;furnace4;886;50
1761894799684;1761920012000;-25212316;furnace4;887;54
1761894799803;1761920012000;-25212197;furnace4;888;55
1761894801103;1761920014000;-25212897;furnace4;889;50
1761894801185;1761920014000;-25212815;furnace4;890;54
1761894801319;1761920014000;-25212681;furnace4;891;55
1761894802586;1761920015000;-25212414;furnace4;892;50
1761894802708;1761920015000;-25212292;furnace4;893;54
1761894802851;1761920015000;-25212149;furnace4;894;55
1761894804175;1761920017000;-25212825;furnace4;895;50
1761894804213;1761920017000;-25212787;furnace4;896;54
1761894804379;1761920017000;-25212621;furnace4;897;55
1761894805605;1761920018000;-25212395;furnace4;898;50
