Received_Time_ms;Send_Time_ms;Delay_ms;Furnace_ID;Seq_Num;Payload_Bytes
1761895742949;1761920954000;-25211051;furnace2;1304;55
1761895744185;1761920957000;-25212815;furnace2;1313;51
1761895744313;1761920957000;-25212687;furnace2;1314;55
1761895745692;1761920958000;-25212308;furnace2;1318;51
1761895745827;1761920958000;-25212173;furnace2;1319;55
1761895747458;1761920960000;-25212542;furnace2;1323;51
1761895747589;1761920960000;-25212411;furnace2;1324;55
1761895748931;1761920961000;-25212069;furnace2;1328;51
1761895749061;1761920961000;-25211939;furnace2;1329;55
1761895750961;1761920963000;-25212039;furnace2;1333;51
1761895752203;1761920964000;-25211797;furnace2;1338;51
1761895752203;1761920964000;-25211797;furnace2;1339;55
1761895752203;1761920963000;-25210797;furnace2;1334;55
1761895753808;1761920966000;-25212192;furnace2;1343;51
1761895753808;1761920966000;-25212192;furnace2;1344;55
1761895763027;1761920975000;-25211973;furnace2;1348;51
1761895763250;1761920975000;-25211750;furnace2;1349;55
1761895764731;1761920977000;-25212269;furnace2;1353;51
1761895764861;1761920977000;-25212139;furnace2;1354;55
1761895766250;1761920978000;-25211750;furnace2;1358;51
1761895766379;1761920978000;-25211621;furnace2;1359;55
1761895767772;1761920980000;-25212228;furnace2;1363;51
1761895767901;1761920980000;-25212099;furnace2;1364;55
1761895769284;1761920981000;-25211716;furnace2;1368;51
1761895769413;1761920981000;-25211587;furnace2;1369;55
1761895770794;1761920983000;-25212206;furnace2;1373;51
1761895770922;1761920983000;-25212078;furnace2;1374;55
1761895772303;1761920984000;-25211697;furnace2;1378;51
1761895772473;1761920984000;-25211527;furnace2;1379;55
1761895775758;1761920986000;-25210242;furnace2;1384;55
1761895775762;1761920987000;-25211238;furnace2;1389;55
1761895775762;1761920986000;-25210238;furnace2;1383;51
1761895775762;1761920987000;-25211238;furnace2;1388;51
1761895776835;1761920989000;-25212165;furnace2;1393;51
1761895776965;1761920989000;-25212035;furnace2;1394;55
1761895778493;1761920991000;-25212507;furnace2;1398;53
1761895778654;1761920991000;-25212346;furnace2;1399;57
1761895780480;1761920992000;-25211520;furnace2;1403;53
1761895781551;1761920994000;-25212449;furnace2;1409;57
1761895781551;1761920994000;-25212449;furnace2;1408;53
1761895781546;1761920992000;-25210454;furnace2;1404;57
1761895783103;1761920995000;-25211897;furnace2;1413;51
1761895783137;1761920995000;-25211863;furnace2;1414;55
1761895784756;1761920997000;-25212244;furnace2;1419;55
1761895784754;1761920997000;-25212246;furnace2;1418;51
1761895786026;1761920998000;-25211974;furnace2;1423;51
1761895786451;1761920998000;-25211549;furnace2;1424;55
1761895789806;1761921000000;-25210194;furnace2;1428;51
1761895789806;1761921000000;-25210194;furnace2;1429;55
1761895789806;1761921001000;-25211194;furnace2;1434;55
1761895789810;1761921001000;-25211190;furnace2;1433;51
1761895790677;1761921003000;-25212323;furnace2;1438;51
1761895790816;1761921003000;-25212184;furnace2;1439;55
1761895794583;1761921004000;-25209417;furnace2;1443;51
1761895794584;1761921004000;-25209416;furnace2;1444;55
1761895794584;1761921006000;-25211416;furnace2;1449;55
1761895794584;1761921006000;-25211416;furnace2;1448;51
1761895795837;1761921007000;-25211163;furnace2;1453;51
1761895796102;1761921007000;-25210898;furnace2;1454;55
1761895797056;1761921009000;-25211944;furnace2;1458;51
1761895797056;1761921009000;-25211944;furnace2;1459;55
1761895798135;1761921010000;-25211865;furnace2;1463;51
1761895798259;1761921010000;-25211741;furnace2;1464;55
1761895799878;1761921012000;-25212122;furnace2;1468;51
1761895799877;1761921012000;-25212123;furnace2;1469;55
1761895801218;1761921013000;-25211782;furnace2;1473;51
1761895801337;1761921013000;-25211663;furnace2;1474;55
1761895802649;1761921015000;-25212351;furnace2;1478;51
1761895804339;1761921016000;-25211661;furnace2;1484;55
1761895804338;1761921015000;-25210662;furnace2;1479;55
1761895804338;1761921016000;-25211662;furnace2;1483;51
1761895805658;1761921018000;-25212342;furnace2;1488;51
1761895805771;1761921018000;-25212229;furnace2;1489;55
1761895808860;1761921019000;-25210140;furnace2;1493;51
1761895808860;1761921019000;-25210140;furnace2;1494;55
1761895808860;1761921021000;-25212140;furnace2;1498;51
1761895809716;1761921021000;-25211284;furnace2;1499;55
1761895810307;1761921022000;-25211693;furnace2;1503;51
1761895810490;1761921022000;-25211510;furnace2;1504;55
1761895811690;1761921024000;-25212310;furnace2;1508;51
1761895813680;1761921025000;-25211320;furnace2;1513;51
1761895813680;1761921025000;-25211320;furnace2;1514;55
1761895813680;1761921024000;-25210320;furnace2;1509;55
1761895814952;1761921027000;-25212048;furnace2;1518;51
1761895816200;1761921027000;-25210800;furnace2;1519;55
1761895816541;1761921028000;-25211459;furnace2;1523;51
1761895816541;1761921028000;-25211459;furnace2;1524;55
1761895820900;1761921030000;-25209100;furnace2;1528;51
1761895820902;1761921031000;-25210098;furnace2;1533;51
1761895820904;1761921031000;-25210096;furnace2;1534;55
1761895820903;1761921030000;-25209097;furnace2;1529;55
1761895820942;1761921033000;-25212058;furnace2;1538;51
1761895821125;1761921033000;-25211875;furnace2;1539;55
1761895822514;1761921034000;-25211486;furnace2;1543;51
1761895822606;1761921034000;-25211394;furnace2;1544;55
1761895825882;1761921036000;-25210118;furnace2;1549;55
1761895825882;1761921036000;-25210118;furnace2;1548;51
1761895828592;1761921038000;-25209408;furnace2;1553;51
1761895828593;1761921038000;-25209407;furnace2;1554;55
1761895829696;1761921039000;-25209304;furnace2;1559;57
1761895829696;1761921039000;-25209304;furnace2;1558;53
1761895829810;1761921042000;-25212190;furnace2;1563;51
1761895829810;1761921042000;-25212190;furnace2;1564;55
1761895831855;1761921043000;-25211145;furnace2;1568;51
1761895832060;1761921043000;-25210940;furnace2;1569;55
1761895832525;1761921045000;-25212475;furnace2;1573;51
1761895832533;1761921045000;-25212467;furnace2;1574;55
1761895835240;1761921046000;-25210760;furnace2;1578;51
1761895836640;1761921046000;-25209360;furnace2;1579;55
1761895838157;1761921048000;-25209843;furnace2;1583;51
1761895838157;1761921049000;-25210843;furnace2;1588;51
1761895838157;1761921048000;-25209843;furnace2;1584;55
1761895838400;1761921051000;-25212600;furnace2;1593;51
1761895838400;1761921049000;-25210600;furnace2;1589;55
1761895838401;1761921051000;-25212599;furnace2;1594;55
1761895839678;1761921052000;-25212322;furnace2;1598;51
1761895839857;1761921052000;-25212143;furnace2;1599;55
1761895842958;1761921054000;-25211042;furnace2;1603;51
1761895842957;1761921054000;-25211043;furnace2;1604;55
1761895842958;1761921055000;-25212042;furnace2;1609;55
1761895842958;1761921055000;-25212042;furnace2;1608;51
1761895844781;1761921057000;-25212219;furnace2;1614;55
1761895844777;1761921057000;-25212223;furnace2;1613;51
1761895845699;1761921058000;-25212301;furnace2;1618;51
1761895845827;1761921058000;-25212173;furnace2;1619;55
1761895847231;1761921060000;-25212769;furnace2;1623;51
1761895847349;1761921060000;-25212651;furnace2;1624;55
1761895848723;1761921061000;-25212277;furnace2;1628;51
1761895848851;1761921061000;-25212149;furnace2;1629;55
1761895850707;1761921063000;-25212293;furnace2;1633;51
1761895850707;1761921063000;-25212293;furnace2;1634;55
1761895852113;1761921064000;-25211887;furnace2;1638;51
1761895852133;1761921064000;-25211867;furnace2;1639;55
1761895853243;1761921066000;-25212757;furnace2;1643;51
1761895853382;1761921066000;-25212618;furnace2;1644;55
1761895854750;1761921067000;-25212250;furnace2;1648;51
1761895854878;1761921067000;-25212122;furnace2;1649;55
1761895856254;1761921069000;-25212746;furnace2;1653;51
1761895856381;1761921069000;-25212619;furnace2;1654;55
1761895857762;1761921070000;-25212238;furnace2;1658;51
1761895857890;1761921070000;-25212110;furnace2;1659;55
1761895859317;1761921072000;-25212683;furnace2;1663;51
1761895859398;1761921072000;-25212602;furnace2;1664;55
1761895862283;1761921073000;-25210717;furnace2;1668;51
1761895862283;1761921073000;-25210717;furnace2;1669;55
1761895862308;1761921075000;-25212692;furnace2;1673;51
1761895862428;1761921075000;-25212572;furnace2;1674;55
1761895863808;1761921076000;-25212192;furnace2;1678;51
1761895863940;1761921076000;-25212060;furnace2;1679;55
1761895865304;1761921078000;-25212696;furnace2;1683;51
1761895865436;1761921078000;-25212564;furnace2;1684;55
1761895866815;1761921079000;-25212185;furnace2;1688;51
1761895866946;1761921079000;-25212054;furnace2;1689;55
1761895868328;1761921081000;-25212672;furnace2;1693;51
1761895868454;1761921081000;-25212546;furnace2;1694;55
1761895870070;1761921082000;-25211930;furnace2;1698;51
1761895870085;1761921082000;-25211915;furnace2;1699;55
1761895871398;1761921084000;-25212602;furnace2;1703;51
1761895871497;1761921084000;-25212503;furnace2;1704;55
1761895872883;1761921085000;-25212117;furnace2;1708;51
1761895873004;1761921085000;-25211996;furnace2;1709;55
1761895874363;1761921087000;-25212637;furnace2;1713;51
1761895874492;1761921087000;-25212508;furnace2;1714;55
1761895876307;1761921088000;-25211693;furnace2;1719;55
1761895876307;1761921088000;-25211693;furnace2;1718;51
1761895878870;1761921090000;-25211130;furnace2;1724;55
1761895878869;1761921090000;-25211131;furnace2;1723;51
1761895878894;1761921091000;-25212106;furnace2;1728;51
1761895879026;1761921091000;-25211974;furnace2;1729;55
1761895880403;1761921093000;-25212597;furnace2;1733;51
1761895880524;1761921093000;-25212476;furnace2;1734;55
1761895883900;1761921094000;-25210100;furnace2;1738;51
1761895883898;1761921094000;-25210102;furnace2;1739;55
1761895885329;1761921096000;-25210671;furnace2;1744;55
1761895885330;1761921096000;-25210670;furnace2;1743;51
1761895885355;1761921097000;-25211645;furnace2;1749;55
1761895885356;1761921097000;-25211644;furnace2;1748;51
1761895895220;1761921106000;-25210780;furnace2;1754;55
1761895895220;1761921106000;-25210780;furnace2;1753;51
1761895967400;1761921178000;-25210600;furnace2;1798;53
1761895967401;1761921178000;-25210599;furnace2;1799;57
1761895968125;1761921179000;-25210875;furnace2;1803;53
1761895968126;1761921179000;-25210874;furnace2;1804;57
1761896006165;1761921182000;-25175835;furnace2;1814;57
1761896006163;1761921181000;-25174837;furnace2;1809;57
1761896006166;1761921181000;-25174834;furnace2;1808;53
1761896006167;1761921182000;-25175833;furnace2;1813;53
1761896006181;1761921184000;-25177819;furnace2;1819;57
1761896006193;1761921185000;-25178807;furnace2;1824;57
1761896006575;1761921185000;-25178425;furnace2;1823;53
1761896006575;1761921184000;-25177425;furnace2;1818;53
1761896006576;1761921187000;-25180424;furnace2;1828;53
1761896006819;1761921187000;-25180181;furnace2;1829;57
1761896006820;1761921189000;-25182180;furnace2;1834;57
1761896006820;1761921190000;-25183180;furnace2;1839;57
1761896006820;1761921189000;-25182180;furnace2;1833;53
1761896006821;1761921190000;-25183179;furnace2;1838;53
1761896006820;1761921192000;-25185180;furnace2;1844;57
1761896006826;1761921194000;-25187174;furnace2;1849;55
1761896006826;1761921194000;-25187174;furnace2;1848;51
1761896006825;1761921192000;-25185175;furnace2;1843;53
1761896007480;1761921201000;-25193520;furnace2;1859;55
1761896007480;1761921200000;-25192520;furnace2;1854;55
1761896007480;1761921203000;-25195520;furnace2;1864;55
1761896007479;1761921200000;-25192521;furnace2;1853;51
1761896007480;1761921201000;-25193520;furnace2;1858;51
1761896007485;1761921203000;-25195515;furnace2;1863;51
1761896007485;1761921204000;-25196515;furnace2;1868;51
1761896007486;1761921204000;-25196514;furnace2;1869;55
1761896007498;1761921207000;-25199502;furnace2;1873;51
1761896007499;1761921207000;-25199501;furnace2;1874;55
1761896007500;1761921209000;-25201500;furnace2;1879;55
1761896007501;1761921210000;-25202499;furnace2;1884;55
1761896007855;1761921209000;-25201145;furnace2;1878;51
1761896007855;1761921210000;-25202145;furnace2;1883;51
1761896014911;1761921212000;-25197089;furnace2;1888;51
1761896015159;1761921212000;-25196841;furnace2;1889;55
1761896016034;1761921228000;-25211966;furnace2;1893;51
1761896016170;1761921228000;-25211830;furnace2;1894;55
1761896017560;1761921229000;-25211440;furnace2;1898;51
1761896017664;1761921229000;-25211336;furnace2;1899;55
1761896019039;1761921231000;-25211961;furnace2;1903;51
1761896019175;1761921231000;-25211825;furnace2;1904;55
1761896020562;1761921232000;-25211438;furnace2;1908;51
1761896020683;1761921232000;-25211317;furnace2;1909;55
1761896022064;1761921234000;-25211936;furnace2;1913;51
1761896022185;1761921234000;-25211815;furnace2;1914;55
1761896023572;1761921235000;-25211428;furnace2;1918;51
1761896023704;1761921235000;-25211296;furnace2;1919;55
1761896025080;1761921237000;-25211920;furnace2;1923;51
1761896025249;1761921237000;-25211751;furnace2;1924;55
1761896026599;1761921239000;-25212401;furnace2;1928;51
1761896026707;1761921239000;-25212293;furnace2;1929;55
1761896028116;1761921240000;-25211884;furnace2;1933;51
1761896028216;1761921240000;-25211784;furnace2;1934;55
1761896029596;1761921242000;-25212404;furnace2;1938;51
1761896029724;1761921242000;-25212276;furnace2;1939;55
1761896031351;1761921243000;-25211649;furnace2;1944;55
1761896031351;1761921243000;-25211649;furnace2;1943;51
1761896032620;1761921245000;-25212380;furnace2;1948;51
1761896032740;1761921245000;-25212260;furnace2;1949;55
1761896034128;1761921246000;-25211872;furnace2;1953;51
1761896034265;1761921246000;-25211735;furnace2;1954;55
1761896035626;1761921248000;-25212374;furnace2;1958;51
1761896035764;1761921248000;-25212236;furnace2;1959;55
1761896037150;1761921249000;-25211850;furnace2;1963;51
1761896037349;1761921249000;-25211651;furnace2;1964;55
1761896038724;1761921251000;-25212276;furnace2;1968;51
1761896040289;1761921251000;-25210711;furnace2;1969;55
1761896040290;1761921252000;-25211710;furnace2;1973;51
1761896040306;1761921252000;-25211694;furnace2;1974;55
1761896041666;1761921254000;-25212334;furnace2;1978;51
1761896041799;1761921254000;-25212201;furnace2;1979;55
1761896043173;1761921255000;-25211827;furnace2;1983;51
1761896043304;1761921255000;-25211696;furnace2;1984;55
1761896044679;1761921257000;-25212321;furnace2;1988;51
1761896044815;1761921257000;-25212185;furnace2;1989;55
1761896046191;1761921258000;-25211809;furnace2;1993;51
1761896046317;1761921258000;-25211683;furnace2;1994;55
1761896047833;1761921260000;-25212167;furnace2;1998;51
1761896047833;1761921260000;-25212167;furnace2;1999;55
1761896049266;1761921261000;-25211734;furnace2;2003;51
1761896049346;1761921261000;-25211654;furnace2;2004;55
1761896050758;1761921263000;-25212242;furnace2;2008;51
1761896050967;1761921263000;-25212033;furnace2;2009;55
1761896052374;1761921264000;-25211626;furnace2;2013;51
1761896052531;1761921264000;-25211469;furnace2;2014;55
1761896054320;1761921266000;-25211680;furnace2;2018;51
1761896054626;1761921266000;-25211374;furnace2;2019;55
1761896055933;1761921267000;-25211067;furnace2;2023;51
1761896058384;1761921267000;-25208616;furnace2;2024;55
1761896058386;1761921269000;-25210614;furnace2;2029;55
1761896058386;1761921269000;-25210614;furnace2;2028;51
1761896060509;1761921271000;-25210491;furnace2;2034;55
1761896060509;1761921271000;-25210491;furnace2;2033;51
1761896071826;1761921274000;-25202174;furnace2;2044;55
1761896071827;1761921272000;-25200173;furnace2;2038;51
1761896071826;1761921272000;-25200174;furnace2;2039;55
1761896071827;1761921274000;-25202173;furnace2;2043;51
1761896072754;1761921275000;-25202246;furnace2;2049;55
1761896072754;1761921275000;-25202246;furnace2;2048;51
1761896072754;1761921284000;-25211246;furnace2;2053;53
1761896072754;1761921284000;-25211246;furnace2;2054;57
1761896079690;1761921286000;-25206310;furnace2;2058;53
1761896079691;1761921286000;-25206309;furnace2;2059;57
1761896079692;1761921287000;-25207308;furnace2;2064;55
1761896079692;1761921287000;-25207308;furnace2;2063;51
1761896080180;1761921289000;-25208820;furnace2;2069;55
1761896080180;1761921289000;-25208820;furnace2;2068;51
1761896080180;1761921290000;-25209820;furnace2;2073;51
1761896080180;1761921290000;-25209820;furnace2;2074;55
1761896083327;1761921292000;-25208673;furnace2;2078;51
1761896083326;1761921292000;-25208674;furnace2;2079;55
1761896084446;1761921295000;-25210554;furnace2;2089;55
1761896084446;1761921295000;-25210554;furnace2;2088;51
1761896084446;1761921293000;-25208554;furnace2;2083;51
1761896084446;1761921293000;-25208554;furnace2;2084;55
1761896084773;1761921296000;-25211227;furnace2;2093;51
1761896084773;1761921296000;-25211227;furnace2;2094;55
1761896089853;1761921298000;-25208147;furnace2;2098;51
1761896089853;1761921298000;-25208147;furnace2;2099;55
1761896095134;1761921307000;-25211866;furnace2;2103;51
1761896095174;1761921307000;-25211826;furnace2;2104;55
1761896096852;1761921309000;-25212148;furnace2;2108;51
1761896097052;1761921309000;-25211948;furnace2;2109;55
1761896098378;1761921310000;-25211622;furnace2;2113;51
1761896098416;1761921310000;-25211584;furnace2;2114;55
1761896099658;1761921312000;-25212342;furnace2;2118;51
1761896101596;1761921312000;-25210404;furnace2;2119;55
1761896101596;1761921313000;-25211404;furnace2;2124;55
1761896101606;1761921313000;-25211394;furnace2;2123;51
1761896102925;1761921315000;-25212075;furnace2;2128;51
1761896103182;1761921315000;-25211818;furnace2;2129;55
1761896105873;1761921316000;-25210127;furnace2;2134;55
1761896105876;1761921318000;-25212124;furnace2;2138;51
1761896105876;1761921316000;-25210124;furnace2;2133;51
1761896105887;1761921318000;-25212113;furnace2;2139;55
1761896107494;1761921319000;-25211506;furnace2;2143;51
1761896107590;1761921319000;-25211410;furnace2;2144;55
1761896109268;1761921321000;-25211732;furnace2;2149;55
1761896109268;1761921321000;-25211732;furnace2;2148;51
1761896111125;1761921322000;-25210875;furnace2;2153;51
1761896111300;1761921322000;-25210700;furnace2;2154;55
1761896113604;1761921324000;-25210396;furnace2;2159;55
1761896113605;1761921324000;-25210395;furnace2;2158;51
1761896113605;1761921325000;-25211395;furnace2;2164;55
1761896113605;1761921325000;-25211395;furnace2;2163;51
1761896114751;1761921327000;-25212249;furnace2;2168;51
1761896114829;1761921327000;-25212171;furnace2;2169;55
1761896116450;1761921328000;-25211550;furnace2;2173;51
1761896116577;1761921328000;-25211423;furnace2;2174;55
1761896118137;1761921330000;-25211863;furnace2;2178;51
1761896118826;1761921330000;-25211174;furnace2;2179;55
1761896119248;1761921331000;-25211752;furnace2;2183;51
1761896119375;1761921331000;-25211625;furnace2;2184;55
1761896120744;1761921333000;-25212256;furnace2;2188;51
1761896120863;1761921333000;-25212137;furnace2;2189;55
1761896123370;1761921334000;-25210630;furnace2;2193;53
1761896123519;1761921334000;-25210481;furnace2;2194;57
1761896124495;1761921337000;-25212505;furnace2;2198;51
1761896124650;1761921337000;-25212350;furnace2;2199;55
1761896126017;1761921338000;-25211983;furnace2;2203;51
1761896126176;1761921338000;-25211824;furnace2;2204;55
1761896127510;1761921340000;-25212490;furnace2;2208;51
1761896127644;1761921340000;-25212356;furnace2;2209;55
1761896128991;1761921341000;-25212009;furnace2;2213;51
1761896129135;1761921341000;-25211865;furnace2;2214;55
1761896130490;1761921343000;-25212510;furnace2;2218;51
1761896130621;1761921343000;-25212379;furnace2;2219;55
1761896132517;1761921344000;-25211483;furnace2;2223;51
1761896132517;1761921344000;-25211483;furnace2;2224;55
1761896133514;1761921346000;-25212486;furnace2;2228;51
1761896133641;1761921346000;-25212359;furnace2;2229;55
1761896135021;1761921347000;-25211979;furnace2;2233;51
1761896135149;1761921347000;-25211851;furnace2;2234;55
1761896136528;1761921349000;-25212472;furnace2;2238;51
1761896136660;1761921349000;-25212340;furnace2;2239;55
1761896138065;1761921350000;-25211935;furnace2;2243;51
1761896138188;1761921350000;-25211812;furnace2;2244;55
1761896141193;1761921352000;-25210807;furnace2;2249;55
1761896141193;1761921352000;-25210807;furnace2;2248;51
1761896142662;1761921353000;-25210338;furnace2;2254;55
1761896142663;1761921353000;-25210337;furnace2;2253;51
1761896142663;1761921355000;-25212337;furnace2;2258;51
1761896142692;1761921355000;-25212308;furnace2;2259;55
1761896144082;1761921356000;-25211918;furnace2;2263;51
1761896144213;1761921356000;-25211787;furnace2;2264;55
1761896145737;1761921358000;-25212263;furnace2;2268;51
1761896145737;1761921358000;-25212263;furnace2;2269;55
1761896147123;1761921359000;-25211877;furnace2;2273;51
1761896147248;1761921359000;-25211752;furnace2;2274;55
1761896148636;1761921361000;-25212364;furnace2;2278;51
1761896148751;1761921361000;-25212249;furnace2;2279;55
1761896150133;1761921362000;-25211867;furnace2;2283;51
1761896150237;1761921362000;-25211763;furnace2;2284;55
1761896151617;1761921364000;-25212383;furnace2;2288;51
1761896151748;1761921364000;-25212252;furnace2;2289;55
1761896153117;1761921365000;-25211883;furnace2;2293;51
1761896153247;1761921365000;-25211753;furnace2;2294;55
1761896157039;1761921368000;-25210961;furnace2;2299;55
1761896157039;1761921368000;-25210961;furnace2;2298;51
1761896157384;1761921370000;-25212616;furnace2;2303;51
1761896157516;1761921370000;-25212484;furnace2;2304;55
1761896210835;25244000;1761870966835;furnace2;3;43
1761896210979;25244000;1761870966979;furnace2;4;47
1761896212349;1761921425000;-25212651;furnace2;8;48
1761896212485;1761921425000;-25212515;furnace2;9;52
1761896213869;1761921426000;-25212131;furnace2;13;49
1761896213987;1761921426000;-25212013;furnace2;14;53
1761896215369;1761921428000;-25212631;furnace2;18;49
1761896215495;1761921428000;-25212505;furnace2;19;53
1761896216886;1761921429000;-25212114;furnace2;23;49
1761896217011;1761921429000;-25211989;furnace2;24;53
1761896218410;1761921431000;-25212590;furnace2;28;49
1761896218521;1761921431000;-25212479;furnace2;29;53
1761896219914;1761921432000;-25212086;furnace2;33;49
1761896220042;1761921432000;-25211958;furnace2;34;53
1761896221435;1761921434000;-25212565;furnace2;38;49
1761896221547;1761921434000;-25212453;furnace2;39;53
1761896222939;1761921435000;-25212061;furnace2;43;49
1761896223082;1761921435000;-25211918;furnace2;44;53
1761896224515;1761921437000;-25212485;furnace2;48;49
1761896224585;1761921437000;-25212415;furnace2;49;53
1761896225973;1761921438000;-25212027;furnace2;53;49
1761896226098;1761921438000;-25211902;furnace2;54;53
1761896230539;1761921440000;-25209461;furnace2;58;49
1761896232041;1761921442000;-25209959;furnace2;64;53
1761896232041;1761921440000;-25207959;furnace2;59;53
1761896232042;1761921443000;-25210958;furnace2;69;53
1761896232042;1761921442000;-25209958;furnace2;63;49
1761896232042;1761921443000;-25210958;furnace2;68;49
1761896232270;1761921445000;-25212730;furnace2;73;49
1761896232270;1761921445000;-25212730;furnace2;74;53
1761896233554;1761921446000;-25212446;furnace2;78;49
1761896233805;1761921446000;-25212195;furnace2;79;53
1761896235066;1761921448000;-25212934;furnace2;83;49
1761896235197;1761921448000;-25212803;furnace2;84;53
1761896236628;1761921449000;-25212372;furnace2;88;49
1761896236706;1761921449000;-25212294;furnace2;89;53
1761896238094;1761921451000;-25212906;furnace2;93;49
1761896238219;1761921451000;-25212781;furnace2;94;53
1761896239676;1761921452000;-25212324;furnace2;98;49
1761896239804;1761921452000;-25212196;furnace2;99;53
1761896241208;1761921454000;-25212792;furnace2;103;50
1761896241257;1761921454000;-25212743;furnace2;104;54
1761896242765;1761921455000;-25212235;furnace2;108;50
1761896242793;1761921455000;-25212207;furnace2;109;54
1761896244171;1761921457000;-25212829;furnace2;113;50
1761896244427;1761921457000;-25212573;furnace2;114;54
1761896245704;1761921458000;-25212296;furnace2;118;50
1761896251474;1761921460000;-25208526;furnace2;123;50
1761896251474;1761921458000;-25206526;furnace2;119;54
1761896251474;1761921460000;-25208526;furnace2;124;54
1761896252374;1761921461000;-25208626;furnace2;129;54
1761896252374;1761921463000;-25210626;furnace2;134;54
1761896252374;1761921461000;-25208626;furnace2;128;50
1761896252375;1761921463000;-25210625;furnace2;133;50
1761896252425;1761921464000;-25211575;furnace2;138;50
1761896252680;1761921464000;-25211320;furnace2;139;54
1761896255126;1761921466000;-25210874;furnace2;143;50
1761896255772;1761921466000;-25210228;furnace2;144;54
1761896255772;1761921467000;-25211228;furnace2;148;50
1761896255772;1761921467000;-25211228;furnace2;149;54
1761896258711;1761921469000;-25210289;furnace2;153;50
1761896260573;1761921469000;-25208427;furnace2;154;54
1761896266489;1761921470000;-25203511;furnace2;158;50
1761896266490;1761921470000;-25203510;furnace2;159;54
1761896266490;1761921472000;-25205510;furnace2;163;50
1761896267195;1761921472000;-25204805;furnace2;164;54
1761896267196;1761921473000;-25205804;furnace2;168;50
1761896267196;1761921473000;-25205804;furnace2;169;54
1761896267196;1761921475000;-25207804;furnace2;173;50
1761896267196;1761921475000;-25207804;furnace2;174;54
1761896267199;1761921476000;-25208801;furnace2;179;54
1761896267199;1761921476000;-25208801;furnace2;178;50
1761896267637;1761921478000;-25210363;furnace2;183;50
1761896267638;1761921478000;-25210362;furnace2;184;54
1761896267675;1761921479000;-25211325;furnace2;189;54
1761896267675;1761921479000;-25211325;furnace2;188;50
1761896270753;1761921481000;-25210247;furnace2;194;54
1761896270753;1761921481000;-25210247;furnace2;193;50
1761896275531;1761921482000;-25206469;furnace2;198;50
1761896275531;1761921482000;-25206469;furnace2;199;54
1761896275531;1761921484000;-25208469;furnace2;204;54
1761896275531;1761921484000;-25208469;furnace2;203;50
1761896282835;1761921494000;-25211165;furnace2;208;52
1761896283190;1761921494000;-25210810;furnace2;209;56
1761896283695;1761921496000;-25212305;furnace2;213;50
1761896285533;1761921496000;-25210467;furnace2;214;54
1761896287280;1761921498000;-25210720;furnace2;219;54
1761896287280;1761921499000;-25211720;furnace2;224;54
1761896287536;1761921498000;-25210464;furnace2;218;50
1761896287536;1761921499000;-25211464;furnace2;223;50
1761896289982;1761921501000;-25211018;furnace2;229;54
1761896289982;1761921502000;-25212018;furnace2;234;54
1761896289982;1761921501000;-25211018;furnace2;228;50
1761896289982;1761921502000;-25212018;furnace2;233;50
1761896291532;1761921504000;-25212468;furnace2;238;50
1761896291532;1761921504000;-25212468;furnace2;239;54
1761896292903;1761921505000;-25212097;furnace2;243;50
1761896293092;1761921505000;-25211908;furnace2;244;54
1761896294556;1761921507000;-25212444;furnace2;249;54
1761896294558;1761921507000;-25212442;furnace2;248;50
1761896295827;1761921508000;-25212173;furnace2;253;50
1761896295995;1761921508000;-25212005;furnace2;254;54
1761896297353;1761921510000;-25212647;furnace2;258;50
1761896297386;1761921510000;-25212614;furnace2;259;54
1761896298863;1761921511000;-25212137;furnace2;263;50
1761896298920;1761921511000;-25212080;furnace2;264;54
1761896300933;1761921513000;-25212067;furnace2;269;54
1761896300933;1761921513000;-25212067;furnace2;268;50
1761896301904;1761921514000;-25212096;furnace2;273;50
1761896302122;1761921514000;-25211878;furnace2;274;54
1761896303396;1761921516000;-25212604;furnace2;278;50
1761896303499;1761921516000;-25212501;furnace2;279;54
1761896305213;1761921517000;-25211787;furnace2;283;50
1761896305213;1761921517000;-25211787;furnace2;284;54
1761896306422;1761921519000;-25212578;furnace2;288;50
1761896306521;1761921519000;-25212479;furnace2;289;54
1761896308075;1761921520000;-25211925;furnace2;293;50
