Received_Time_ms;Send_Time_ms;Delay_ms;Furnace_ID;Seq_Num;Payload_Bytes
1761895328657;1761920541000;-25212343;furnace1;96;49
1761895328767;1761920541000;-25212233;furnace1;97;53
1761895329161;1761920541000;-25211839;furnace1;100;55
1761895330155;1761920543000;-25212845;furnace1;101;50
1761895330303;1761920543000;-25212697;furnace1;102;54
1761895330688;1761920543000;-25212312;furnace1;105;55
1761895331666;1761920544000;-25212334;furnace1;106;50
1761895331801;1761920544000;-25212199;furnace1;107;54
1761895332197;1761920544000;-25211803;furnace1;110;55
1761895333267;1761920546000;-25212733;furnace1;111;50
1761895333303;1761920546000;-25212697;furnace1;112;54
1761895333705;1761920546000;-25212295;furnace1;115;55
1761895334703;1761920547000;-25212297;furnace1;116;50
1761895334808;1761920547000;-25212192;furnace1;117;54
1761895335207;1761920547000;-25211793;furnace1;120;55
1761895336235;1761920549000;-25212765;furnace1;121;50
1761895336330;1761920549000;-25212670;furnace1;122;54
1761895336727;1761920549000;-25212273;furnace1;125;55
1761895338333;1761920550000;-25211667;furnace1;126;50
1761895338333;1761920550000;-25211667;furnace1;127;54
1761895338603;1761920550000;-25211397;furnace1;130;55
1761895339425;1761920552000;-25212575;furnace1;131;50
1761895339426;1761920552000;-25212574;furnace1;132;54
1761895339759;1761920552000;-25212241;furnace1;135;55
1761895340947;1761920554000;-25213053;furnace1;136;50
1761895340948;1761920554000;-25213052;furnace1;137;54
1761895341272;1761920554000;-25212728;furnace1;140;55
1761895342391;1761920555000;-25212609;furnace1;141;50
1761895342575;1761920555000;-25212425;furnace1;142;54
1761895342809;1761920555000;-25212191;furnace1;145;55
1761895343817;1761920557000;-25213183;furnace1;146;50
1761895343909;1761920557000;-25213091;furnace1;147;54
1761895344342;1761920557000;-25212658;furnace1;150;55
1761895345355;1761920558000;-25212645;furnace1;151;50
1761895345668;1761920558000;-25212332;furnace1;152;54
1761895345907;1761920558000;-25212093;furnace1;155;55
1761895346889;1761920560000;-25213111;furnace1;156;50
1761895346946;1761920560000;-25213054;furnace1;157;54
1761895347393;1761920560000;-25212607;furnace1;160;55
1761895348597;1761920561000;-25212403;furnace1;161;50
1761895348597;1761920561000;-25212403;furnace1;162;54
1761895348849;1761920561000;-25212151;furnace1;165;55
1761895349864;1761920563000;-25213136;furnace1;166;50
1761895349962;1761920563000;-25213038;furnace1;167;54
1761895350365;1761920563000;-25212635;furnace1;170;55
1761895351363;1761920564000;-25212637;furnace1;171;50
1761895351486;1761920564000;-25212514;furnace1;172;54
1761895351919;1761920564000;-25212081;furnace1;175;55
1761895352940;1761920566000;-25213060;furnace1;176;50
1761895353002;1761920566000;-25212998;furnace1;177;54
1761895353402;1761920566000;-25212598;furnace1;180;55
1761895354387;1761920567000;-25212613;furnace1;181;50
1761895354516;1761920567000;-25212484;furnace1;182;54
1761895354918;1761920567000;-25212082;furnace1;185;55
1761895355909;1761920569000;-25213091;furnace1;186;50
1761895356039;1761920569000;-25212961;furnace1;187;54
1761895356437;1761920569000;-25212563;furnace1;190;55
1761895357440;1761920570000;-25212560;furnace1;191;50
1761895357542;1761920570000;-25212458;furnace1;192;54
1761895357942;1761920570000;-25212058;furnace1;195;55
1761895358976;1761920572000;-25213024;furnace1;196;50
1761895359045;1761920572000;-25212955;furnace1;197;54
1761895359445;1761920572000;-25212555;furnace1;200;55
1761895367884;1761920581000;-25213116;furnace1;201;50
1761895367982;1761920581000;-25213018;furnace1;202;54
1761895368388;1761920581000;-25212612;furnace1;205;55
1761895370445;1761920583000;-25212555;furnace1;206;50
1761895370512;1761920583000;-25212488;furnace1;207;54
1761895370915;1761920583000;-25212085;furnace1;210;55
1761895371979;1761920584000;-25212021;furnace1;211;50
1761895372032;1761920584000;-25211968;furnace1;212;54
1761895372436;1761920584000;-25211564;furnace1;215;55
1761895373420;1761920585000;-25211580;furnace1;216;50
1761895373549;1761920585000;-25211451;furnace1;217;54
1761895374009;1761920585000;-25210991;furnace1;220;55
1761895374961;1761920587000;-25212039;furnace1;221;50
1761895375055;1761920587000;-25211945;furnace1;222;54
1761895375928;1761920587000;-25211072;furnace1;225;55
1761895376486;1761920588000;-25211514;furnace1;226;50
1761895376571;1761920588000;-25211429;furnace1;227;54
1761895376974;1761920588000;-25211026;furnace1;230;52
1761895377947;1761920590000;-25212053;furnace1;231;50
1761895378076;1761920590000;-25211924;furnace1;232;54
1761895378539;1761920590000;-25211461;furnace1;235;55
1761895379557;1761920591000;-25211443;furnace1;236;50
1761895379581;1761920591000;-25211419;furnace1;237;54
1761895379982;1761920591000;-25211018;furnace1;240;55
1761895381006;1761920593000;-25211994;furnace1;241;50
1761895381100;1761920593000;-25211900;furnace1;242;54
1761895381502;1761920593000;-25211498;furnace1;245;55
1761895382530;1761920594000;-25211470;furnace1;246;50
1761895382606;1761920594000;-25211394;furnace1;247;54
1761895383091;1761920594000;-25210909;furnace1;250;55
1761895384067;1761920596000;-25211933;furnace1;251;50
1761895384206;1761920596000;-25211794;furnace1;252;54
1761895384536;1761920596000;-25211464;furnace1;255;55
1761895386422;1761920597000;-25210578;furnace1;260;55
1761895386422;1761920597000;-25210578;furnace1;257;54
1761895386422;1761920597000;-25210578;furnace1;256;50
1761895387032;1761920599000;-25211968;furnace1;261;50
1761895387133;1761920599000;-25211867;furnace1;262;54
1761895387536;1761920599000;-25211464;furnace1;265;55
1761895388672;1761920600000;-25211328;furnace1;266;50
1761895388673;1761920600000;-25211327;furnace1;267;54
1761895389039;1761920600000;-25210961;furnace1;270;55
1761895390240;1761920602000;-25211760;furnace1;272;54
1761895390237;1761920602000;-25211763;furnace1;271;50
1761895390555;1761920602000;-25211445;furnace1;275;55
1761895391537;1761920603000;-25211463;furnace1;276;50
1761895391661;1761920603000;-25211339;furnace1;277;54
1761895392157;1761920603000;-25210843;furnace1;280;55
1761895393074;1761920605000;-25211926;furnace1;281;50
1761895393165;1761920605000;-25211835;furnace1;282;54
1761895393568;1761920605000;-25211432;furnace1;285;55
1761895394576;1761920606000;-25211424;furnace1;286;50
1761895394727;1761920606000;-25211273;furnace1;287;54
1761895395069;1761920606000;-25210931;furnace1;290;55
1761895396149;1761920608000;-25211851;furnace1;291;50
1761895396187;1761920608000;-25211813;furnace1;292;54
1761895396591;1761920608000;-25211409;furnace1;295;55
1761895397564;1761920609000;-25211436;furnace1;296;50
1761895397693;1761920609000;-25211307;furnace1;297;54
1761895398096;1761920609000;-25210904;furnace1;300;55
1761895399222;1761920611000;-25211778;furnace1;301;50
1761895399349;1761920611000;-25211651;furnace1;302;54
1761895399755;1761920611000;-25211245;furnace1;305;55
1761895400756;1761920613000;-25212244;furnace1;306;50
1761895400868;1761920613000;-25212132;furnace1;307;54
1761895401268;1761920613000;-25211732;furnace1;310;55
1761895402291;1761920614000;-25211709;furnace1;311;50
1761895402384;1761920614000;-25211616;furnace1;312;54
1761895402787;1761920614000;-25211213;furnace1;315;55
1761895403838;1761920616000;-25212162;furnace1;316;50
1761895403903;1761920616000;-25212097;furnace1;317;54
1761895404347;1761920616000;-25211653;furnace1;320;55
1761895405363;1761920617000;-25211637;furnace1;321;50
1761895405432;1761920617000;-25211568;furnace1;322;54
1761895405829;1761920617000;-25211171;furnace1;325;55
1761895406801;1761920619000;-25212199;furnace1;326;50
1761895406930;1761920619000;-25212070;furnace1;327;54
1761895407346;1761920619000;-25211654;furnace1;330;55
1761895408434;1761920620000;-25211566;furnace1;331;50
1761895408552;1761920620000;-25211448;furnace1;332;54
1761895408957;1761920620000;-25211043;furnace1;335;55
1761895409975;1761920622000;-25212025;furnace1;336;50
1761895410057;1761920622000;-25211943;furnace1;337;54
1761895410463;1761920622000;-25211537;furnace1;340;55
1761895411615;1761920623000;-25211385;furnace1;341;50
1761895411616;1761920623000;-25211384;furnace1;342;54
1761895411987;1761920623000;-25211013;furnace1;345;55
1761895413151;1761920625000;-25211849;furnace1;346;50
1761895413237;1761920625000;-25211763;furnace1;347;54
1761895414971;1761920625000;-25210029;furnace1;350;55
1761895414971;1761920626000;-25211029;furnace1;351;50
1761895414971;1761920626000;-25211029;furnace1;352;54
1761895415169;1761920626000;-25210831;furnace1;355;55
1761895416322;1761920628000;-25211678;furnace1;356;50
1761895416381;1761920628000;-25211619;furnace1;357;54
1761895416535;1761920628000;-25211465;furnace1;360;55
1761895417555;1761920629000;-25211445;furnace1;361;50
1761895419113;1761920629000;-25209887;furnace1;362;54
1761895419660;1761920629000;-25209340;furnace1;365;55
1761895419659;1761920631000;-25211341;furnace1;366;50
1761895419680;1761920631000;-25211320;furnace1;367;54
1761895419680;1761920631000;-25211320;furnace1;370;55
1761895420669;1761920632000;-25211331;furnace1;371;50
1761895420975;1761920632000;-25211025;furnace1;372;54
1761895421168;1761920632000;-25210832;furnace1;375;55
1761895423696;1761920634000;-25210304;furnace1;377;54
1761895423695;1761920634000;-25210305;furnace1;376;50
1761895424159;1761920634000;-25209841;furnace1;380;55
1761895424160;1761920635000;-25210840;furnace1;381;50
1761895424874;1761920635000;-25210126;furnace1;382;54
1761895424875;1761920635000;-25210125;furnace1;385;55
1761895427622;1761920637000;-25209378;furnace1;387;54
1761895427622;1761920638000;-25210378;furnace1;391;50
1761895427622;1761920637000;-25209378;furnace1;386;50
1761895427624;1761920637000;-25209376;furnace1;390;55
1761895427623;1761920638000;-25210377;furnace1;392;54
1761895427624;1761920638000;-25210376;furnace1;395;55
1761895429276;1761920640000;-25210724;furnace1;396;50
1761895431223;1761920641000;-25209777;furnace1;405;55
1761895431222;1761920641000;-25209778;furnace1;401;50
1761895431223;1761920640000;-25208777;furnace1;397;54
1761895431224;1761920641000;-25209776;furnace1;402;54
1761895431223;1761920640000;-25208777;furnace1;400;55
1761895431252;1761920643000;-25211748;furnace1;406;50
1761895431309;1761920643000;-25211691;furnace1;407;54
1761895432117;1761920643000;-25210883;furnace1;410;55
1761895433737;1761920646000;-25212263;furnace1;411;50
1761895433892;1761920646000;-25212108;furnace1;412;54
1761895434271;1761920646000;-25211729;furnace1;415;55
1761895435314;1761920648000;-25212686;furnace1;416;50
1761895435480;1761920648000;-25212520;furnace1;417;54
1761895435751;1761920648000;-25212249;furnace1;420;55
1761895437621;1761920649000;-25211379;furnace1;421;50
1761895438779;1761920649000;-25210221;furnace1;422;54
1761895438779;1761920651000;-25212221;furnace1;427;54
1761895438779;1761920649000;-25210221;furnace1;425;55
1761895438778;1761920651000;-25212222;furnace1;426;50
1761895438924;1761920651000;-25212076;furnace1;430;55
1761895439769;1761920652000;-25212231;furnace1;431;50
1761895439855;1761920652000;-25212145;furnace1;432;54
1761895441675;1761920654000;-25212325;furnace1;436;50
1761895441692;1761920654000;-25212308;furnace1;437;54
1761895441691;1761920652000;-25210309;furnace1;435;55
1761895441960;1761920654000;-25212040;furnace1;440;55
1761895442768;1761920655000;-25212232;furnace1;441;50
1761895442873;1761920655000;-25212127;furnace1;442;54
1761895443284;1761920655000;-25211716;furnace1;445;55
1761895446003;1761920657000;-25210997;furnace1;446;50
1761895446003;1761920657000;-25210997;furnace1;447;54
1761895447115;1761920657000;-25209885;furnace1;450;55
1761895448086;1761920658000;-25209914;furnace1;451;50
1761895448088;1761920660000;-25211912;furnace1;456;50
1761895448088;1761920658000;-25209912;furnace1;452;54
1761895448107;1761920660000;-25211893;furnace1;457;54
1761895448107;1761920660000;-25211893;furnace1;460;55
1761895448107;1761920658000;-25209893;furnace1;455;55
1761895449439;1761920661000;-25211561;furnace1;461;50
1761895450728;1761920661000;-25210272;furnace1;462;54
1761895453979;1761920663000;-25209021;furnace1;466;50
1761895453993;1761920666000;-25212007;furnace1;476;50
1761895453992;1761920664000;-25210008;furnace1;471;50
1761895454012;1761920661000;-25206988;furnace1;465;55
1761895454012;1761920663000;-25208988;furnace1;467;54
1761895454013;1761920664000;-25209987;furnace1;472;54
1761895454027;1761920663000;-25208973;furnace1;470;55
1761895454026;1761920666000;-25211974;furnace1;477;54
1761895454314;1761920664000;-25209686;furnace1;475;55
1761895454315;1761920666000;-25211685;furnace1;480;55
1761895454937;1761920667000;-25212063;furnace1;481;50
1761895454997;1761920667000;-25212003;furnace1;482;54
1761895455936;1761920667000;-25211064;furnace1;485;55
1761895458312;1761920669000;-25210688;furnace1;487;54
1761895458312;1761920669000;-25210688;furnace1;486;50
1761895458725;1761920669000;-25210275;furnace1;490;55
1761895458725;1761920670000;-25211275;furnace1;491;50
1761895458725;1761920670000;-25211275;furnace1;492;54
1761895458726;1761920670000;-25211274;furnace1;495;55
1761895460989;1761920672000;-25211011;furnace1;497;54
1761895460988;1761920672000;-25211012;furnace1;496;50
1761895461868;1761920673000;-25211132;furnace1;501;50
1761895462100;1761920672000;-25209900;furnace1;500;55
1761895462100;1761920673000;-25210900;furnace1;502;54
1761895462100;1761920673000;-25210900;furnace1;505;55
1761895463546;1761920675000;-25211454;furnace1;506;52
1761895463862;1761920675000;-25211138;furnace1;507;56
1761895464098;1761920675000;-25210902;furnace1;510;55
1761895464653;1761920677000;-25212347;furnace1;511;50
1761895464774;1761920677000;-25212226;furnace1;512;54
1761895465181;1761920677000;-25211819;furnace1;515;55
1761895466198;1761920679000;-25212802;furnace1;516;50
1761895466267;1761920679000;-25212733;furnace1;517;54
1761895466759;1761920679000;-25212241;furnace1;520;55
1761895467830;1761920680000;-25212170;furnace1;522;54
1761895467829;1761920680000;-25212171;furnace1;521;50
1761895468272;1761920680000;-25211728;furnace1;525;55
1761895469261;1761920682000;-25212739;furnace1;526;50
1761895469302;1761920682000;-25212698;furnace1;527;54
1761895469705;1761920682000;-25212295;furnace1;530;55
1761895470799;1761920683000;-25212201;furnace1;531;50
1761895470821;1761920683000;-25212179;furnace1;532;54
1761895471225;1761920683000;-25211775;furnace1;535;55
1761895472244;1761920685000;-25212756;furnace1;536;50
1761895472325;1761920685000;-25212675;furnace1;537;54
1761895474279;1761920686000;-25211721;furnace1;541;50
1761895474280;1761920685000;-25210720;furnace1;540;55
1761895474280;1761920686000;-25211720;furnace1;542;54
1761895474281;1761920686000;-25211719;furnace1;545;55
1761895475303;1761920688000;-25212697;furnace1;546;50
1761895475335;1761920688000;-25212665;furnace1;547;54
1761895475740;1761920688000;-25212260;furnace1;550;55
1761895476855;1761920689000;-25212145;furnace1;552;54
1761895476843;1761920689000;-25212157;furnace1;551;50
1761895477271;1761920689000;-25211729;furnace1;555;55
1761895478272;1761920691000;-25212728;furnace1;556;50
1761895478376;1761920691000;-25212624;furnace1;557;54
1761895478784;1761920691000;-25212216;furnace1;560;55
1761895479809;1761920692000;-25212191;furnace1;561;50
1761895479878;1761920692000;-25212122;furnace1;562;54
1761895480285;1761920692000;-25211715;furnace1;565;55
1761895481348;1761920694000;-25212652;furnace1;566;50
1761895481398;1761920694000;-25212602;furnace1;567;54
1761895481801;1761920694000;-25212199;furnace1;570;55
1761895482777;1761920695000;-25212223;furnace1;571;50
1761895482900;1761920695000;-25212100;furnace1;572;54
1761895483304;1761920695000;-25211696;furnace1;575;55
1761895484323;1761920697000;-25212677;furnace1;576;50
1761895484421;1761920697000;-25212579;furnace1;577;54
1761895484827;1761920697000;-25212173;furnace1;580;55
1761895485849;1761920698000;-25212151;furnace1;581;50
1761895485938;1761920698000;-25212062;furnace1;582;54
1761895486391;1761920698000;-25211609;furnace1;585;55
1761895487386;1761920700000;-25212614;furnace1;586;50
1761895487443;1761920700000;-25212557;furnace1;587;54
1761895487846;1761920700000;-25212154;furnace1;590;55
1761895488837;1761920701000;-25212163;furnace1;591;50
1761895488967;1761920701000;-25212033;furnace1;592;54
1761895489366;1761920701000;-25211634;furnace1;595;55
1761895490353;1761920703000;-25212647;furnace1;596;50
1761895490480;1761920703000;-25212520;furnace1;597;54
1761895490871;1761920703000;-25212129;furnace1;600;55
1761895491899;1761920704000;-25212101;furnace1;601;50
1761895491985;1761920704000;-25212015;furnace1;602;54
1761895492386;1761920704000;-25211614;furnace1;605;55
1761895493427;1761920706000;-25212573;furnace1;606;50
1761895493539;1761920706000;-25212461;furnace1;607;54
1761895495604;1761920707000;-25211396;furnace1;611;50
1761895495605;1761920707000;-25211395;furnace1;612;54
1761895495605;1761920706000;-25210395;furnace1;610;55
1761895495605;1761920707000;-25211395;furnace1;615;55
1761895503156;1761920716000;-25212844;furnace1;616;50
1761895503255;1761920716000;-25212745;furnace1;617;54
1761895503655;1761920716000;-25212345;furnace1;620;55
1761895504691;1761920717000;-25212309;furnace1;621;50
1761895504777;1761920717000;-25212223;furnace1;622;54
1761895505174;1761920717000;-25211826;furnace1;625;55
1761895506226;1761920719000;-25212774;furnace1;626;50
1761895506294;1761920719000;-25212706;furnace1;627;54
1761895506696;1761920719000;-25212304;furnace1;630;55
1761895507763;1761920720000;-25212237;furnace1;631;50
1761895507800;1761920720000;-25212200;furnace1;632;54
1761895508204;1761920720000;-25211796;furnace1;635;55
1761895509220;1761920722000;-25212780;furnace1;636;50
1761895509278;1761920722000;-25212722;furnace1;637;54
1761895509756;1761920722000;-25212244;furnace1;640;55
1761895510757;1761920723000;-25212243;furnace1;641;50
1761895510802;1761920723000;-25212198;furnace1;642;54
1761895511189;1761920723000;-25211811;furnace1;645;55
1761895512268;1761920725000;-25212732;furnace1;646;50
1761895512395;1761920725000;-25212605;furnace1;647;54
1761895512707;1761920725000;-25212293;furnace1;650;55
1761895513827;1761920726000;-25212173;furnace1;652;54
1761895513823;1761920726000;-25212177;furnace1;651;50
1761895514323;1761920726000;-25211677;furnace1;655;55
1761895515348;1761920728000;-25212652;furnace1;656;50
1761895515350;1761920728000;-25212650;furnace1;657;54
1761895515743;1761920728000;-25212257;furnace1;660;55
1761895516774;1761920729000;-25212226;furnace1;661;50
1761895516848;1761920729000;-25212152;furnace1;662;54
1761895517292;1761920729000;-25211708;furnace1;665;55
1761895518314;1761920731000;-25212686;furnace1;666;50
1761895518378;1761920731000;-25212622;furnace1;667;54
1761895518768;1761920731000;-25212232;furnace1;670;55
1761895519851;1761920732000;-25212149;furnace1;671;50
1761895519910;1761920732000;-25212090;furnace1;672;54
1761895520286;1761920732000;-25211714;furnace1;675;55
1761895521289;1761920734000;-25212711;furnace1;676;50
1761895521396;1761920734000;-25212604;furnace1;677;54
1761895521804;1761920734000;-25212196;furnace1;680;55
1761895522828;1761920735000;-25212172;furnace1;681;50
1761895524280;1761920735000;-25210720;furnace1;682;54
1761895524282;1761920735000;-25210718;furnace1;685;55
1761895524558;1761920737000;-25212442;furnace1;687;54
1761895524558;1761920737000;-25212442;furnace1;686;50
1761895525483;1761920737000;-25211517;furnace1;690;55
1761895525853;1761920738000;-25212147;furnace1;691;50
1761895525971;1761920738000;-25212029;furnace1;692;54
1761895526974;1761920738000;-25211026;furnace1;695;55
1761895527432;1761920740000;-25212568;furnace1;696;50
1761895527572;1761920740000;-25212428;furnace1;697;54
1761895528146;1761920740000;-25211854;furnace1;700;55
1761895528966;1761920741000;-25212034;furnace1;701;50
1761895528988;1761920741000;-25212012;furnace1;702;54
1761895529438;1761920741000;-25211562;furnace1;705;55
1761895531178;1761920743000;-25211822;furnace1;706;50
1761895531218;1761920743000;-25211782;furnace1;707;54
1761895532186;1761920743000;-25210814;furnace1;710;55
1761895532759;1761920744000;-25211241;furnace1;711;50
1761895535045;1761920744000;-25208955;furnace1;712;54
1761895538817;1761920746000;-25207183;furnace1;716;50
1761895538818;1761920744000;-25205182;furnace1;715;55
1761895538818;1761920746000;-25207182;furnace1;717;54
1761895538819;1761920746000;-25207181;furnace1;720;55
1761895561936;1761920749000;-25187064;furnace1;726;50
1761895561936;1761920747000;-25185064;furnace1;721;50
1761895561939;1761920752000;-25190061;furnace1;736;50
1761895561938;1761920750000;-25188062;furnace1;731;50
1761895561939;1761920747000;-25185061;furnace1;722;54
1761895561939;1761920747000;-25185061;furnace1;725;55
1761895561939;1761920749000;-25187061;furnace1;730;55
1761895561939;1761920749000;-25187061;furnace1;727;54
1761895561940;1761920750000;-25188060;furnace1;732;54
1761895561944;1761920750000;-25188056;furnace1;735;55
1761895561945;1761920752000;-25190055;furnace1;737;54
1761895562252;1761920752000;-25189748;furnace1;740;55
1761895566439;1761920779000;-25212561;furnace1;746;50
1761895566542;1761920779000;-25212458;furnace1;747;54
1761895566942;1761920779000;-25212058;furnace1;750;55
1761895567972;1761920780000;-25212028;furnace1;751;50
1761895568103;1761920780000;-25211897;furnace1;752;54
1761895568858;1761920780000;-25211142;furnace1;755;52
1761895569509;1761920782000;-25212491;furnace1;756;50
1761895569603;1761920782000;-25212397;furnace1;757;54
1761895569964;1761920782000;-25212036;furnace1;760;55
1761895571045;1761920783000;-25211955;furnace1;761;50
1761895571068;1761920783000;-25211932;furnace1;762;54
1761895571470;1761920783000;-25211530;furnace1;765;55
1761895572484;1761920785000;-25212516;furnace1;766;50
1761895572572;1761920785000;-25212428;furnace1;767;54
1761895573093;1761920785000;-25211907;furnace1;770;55
1761895574027;1761920786000;-25211973;furnace1;771;50
1761895574095;1761920786000;-25211905;furnace1;772;54
1761895574491;1761920786000;-25211509;furnace1;775;52
1761895575653;1761920788000;-25212347;furnace1;777;54
1761895575652;1761920788000;-25212348;furnace1;776;50
1761895576007;1761920788000;-25211993;furnace1;780;55
1761895577086;1761920789000;-25211914;furnace1;781;50
1761895577121;1761920789000;-25211879;furnace1;782;54
1761895577524;1761920789000;-25211476;furnace1;785;55
1761895578518;1761920791000;-25212482;furnace1;786;50
1761895578643;1761920791000;-25212357;furnace1;787;54
1761895579044;1761920791000;-25211956;furnace1;790;55
1761895580056;1761920792000;-25211944;furnace1;791;50
1761895580153;1761920792000;-25211847;furnace1;792;54
1761895580552;1761920792000;-25211448;furnace1;795;55
1761895581592;1761920794000;-25212408;furnace1;796;50
1761895581651;1761920794000;-25212349;furnace1;797;54
1761895582053;1761920794000;-25211947;furnace1;800;55
1761895583035;1761920795000;-25211965;furnace1;801;50
1761895583158;1761920795000;-25211842;furnace1;802;54
1761895583560;1761920795000;-25211440;furnace1;805;55
1761895584536;1761920797000;-25212464;furnace1;806;50
1761895584662;1761920797000;-25212338;furnace1;807;54
1761895585063;1761920797000;-25211937;furnace1;810;55
1761895586203;1761920798000;-25211797;furnace1;811;50
1761895586265;1761920798000;-25211735;furnace1;812;54
1761895586582;1761920798000;-25211418;furnace1;815;55
1761895587727;1761920800000;-25212273;furnace1;816;50
1761895588091;1761920800000;-25211909;furnace1;817;54
1761895588235;1761920800000;-25211765;furnace1;820;55
1761895589173;1761920801000;-25211827;furnace1;821;50
1761895589406;1761920801000;-25211594;furnace1;822;54
1761895591223;1761920803000;-25211777;furnace1;826;50
1761895591224;1761920803000;-25211776;furnace1;827;54
1761895591237;1761920803000;-25211763;furnace1;830;55
1761895591222;1761920801000;-25209778;furnace1;825;55
1761895592137;1761920804000;-25211863;furnace1;831;50
1761895592257;1761920804000;-25211743;furnace1;832;54
1761895592663;1761920804000;-25211337;furnace1;835;55
1761895593680;1761920806000;-25212320;furnace1;836;50
1761895593779;1761920806000;-25212221;furnace1;837;54
1761895594180;1761920806000;-25211820;furnace1;840;55
1761895595155;1761920807000;-25211845;furnace1;841;50
1761895595281;1761920807000;-25211719;furnace1;842;54
1761895595688;1761920807000;-25211312;furnace1;845;55
1761895596747;1761920809000;-25212253;furnace1;846;50
1761895596789;1761920809000;-25212211;furnace1;847;54
1761895597198;1761920809000;-25211802;furnace1;850;55
1761895598179;1761920810000;-25211821;furnace1;851;50
1761895598315;1761920810000;-25211685;furnace1;852;54
1761895598701;1761920810000;-25211299;furnace1;855;55
1761895599714;1761920812000;-25212286;furnace1;856;50
1761895599812;1761920812000;-25212188;furnace1;857;54
1761895600214;1761920812000;-25211786;furnace1;860;55
1761895601208;1761920813000;-25211792;furnace1;861;50
1761895601333;1761920813000;-25211667;furnace1;862;54
1761895601735;1761920813000;-25211265;furnace1;865;55
1761895602790;1761920815000;-25212210;furnace1;866;50
1761895602841;1761920815000;-25212159;furnace1;867;54
1761895603255;1761920815000;-25211745;furnace1;870;55
1761895604230;1761920816000;-25211770;furnace1;871;50
1761895604359;1761920816000;-25211641;furnace1;872;54
1761895604768;1761920816000;-25211232;furnace1;875;55
1761895605751;1761920818000;-25212249;furnace1;876;50
1761895605879;1761920818000;-25212121;furnace1;877;54
1761895606420;1761920818000;-25211580;furnace1;880;55
1761895607294;1761920819000;-25211706;furnace1;881;50
1761895607398;1761920819000;-25211602;furnace1;882;54
1761895607820;1761920819000;-25211180;furnace1;885;55
1761895608830;1761920821000;-25212170;furnace1;886;50
1761895608915;1761920821000;-25212085;furnace1;887;54
1761895609315;1761920821000;-25211685;furnace1;890;55
1761895610366;1761920822000;-25211634;furnace1;891;50
1761895610418;1761920822000;-25211582;furnace1;892;54
1761895610819;1761920822000;-25211181;furnace1;895;55
